discharge,qualifiers_discharge,dateTime
26100,['A'],2022-06-01T00:00:00.000
23300,['A'],2022-06-02T00:00:00.000
21800,['A'],2022-06-03T00:00:00.000
21900,['A'],2022-06-04T00:00:00.000
23600,['A'],2022-06-05T00:00:00.000
26900,['A'],2022-06-06T00:00:00.000
30100,['A'],2022-06-07T00:00:00.000
29200,['A'],2022-06-08T00:00:00.000
26600,['A'],2022-06-09T00:00:00.000
25900,['A'],2022-06-10T00:00:00.000
36100,['A'],2022-06-11T00:00:00.000
52000,['A'],2022-06-12T00:00:00.000
64300,['A'],2022-06-13T00:00:00.000
67900,['A'],2022-06-14T00:00:00.000
62600,['A'],2022-06-15T00:00:00.000
53100,['A'],2022-06-16T00:00:00.000
41600,['A'],2022-06-17T00:00:00.000
34900,['A'],2022-06-18T00:00:00.000
30500,['A'],2022-06-19T00:00:00.000
28400,['A'],2022-06-20T00:00:00.000
26000,['A'],2022-06-21T00:00:00.000
23200,['A'],2022-06-22T00:00:00.000
21400,['A'],2022-06-23T00:00:00.000
20300,['A'],2022-06-24T00:00:00.000
19100,['A'],2022-06-25T00:00:00.000
17300,['A'],2022-06-26T00:00:00.000
15900,['A'],2022-06-27T00:00:00.000
15100,['A'],2022-06-28T00:00:00.000
14900,['A'],2022-06-29T00:00:00.000
15200,['A'],2022-06-30T00:00:00.000
14900,['A'],2022-07-01T00:00:00.000
14300,['A'],2022-07-02T00:00:00.000
14000,['A'],2022-07-03T00:00:00.000
14900,['A'],2022-07-04T00:00:00.000
14700,['A'],2022-07-05T00:00:00.000
14300,['A'],2022-07-06T00:00:00.000
13400,['A'],2022-07-07T00:00:00.000
12100,['A'],2022-07-08T00:00:00.000
11300,['A'],2022-07-09T00:00:00.000
11000,['A'],2022-07-10T00:00:00.000
10800,['A'],2022-07-11T00:00:00.000
10600,['A'],2022-07-12T00:00:00.000
10400,['A'],2022-07-13T00:00:00.000
10100,['A'],2022-07-14T00:00:00.000
10000,['A'],2022-07-15T00:00:00.000
9700,['A'],2022-07-16T00:00:00.000
9060,['A'],2022-07-17T00:00:00.000
8560,['A'],2022-07-18T00:00:00.000
8330,['A'],2022-07-19T00:00:00.000
8210,['A'],2022-07-20T00:00:00.000
8120,['A'],2022-07-21T00:00:00.000
7960,['A'],2022-07-22T00:00:00.000
7900,['A'],2022-07-23T00:00:00.000
7950,['A'],2022-07-24T00:00:00.000
7930,['A'],2022-07-25T00:00:00.000
7750,['A'],2022-07-26T00:00:00.000
7600,['A'],2022-07-27T00:00:00.000
7460,['A'],2022-07-28T00:00:00.000
7400,['A'],2022-07-29T00:00:00.000
7420,['A'],2022-07-30T00:00:00.000
7490,['A'],2022-07-31T00:00:00.000
7480,['A'],2022-08-01T00:00:00.000
7370,['A'],2022-08-02T00:00:00.000
7190,['A'],2022-08-03T00:00:00.000
6900,['A'],2022-08-04T00:00:00.000
6740,['A'],2022-08-05T00:00:00.000
6720,['A'],2022-08-06T00:00:00.000
6860,['A'],2022-08-07T00:00:00.000
6800,['A'],2022-08-08T00:00:00.000
6780,['A'],2022-08-09T00:00:00.000
7000,['A'],2022-08-10T00:00:00.000
7060,['A'],2022-08-11T00:00:00.000
7000,['A'],2022-08-12T00:00:00.000
6980,['A'],2022-08-13T00:00:00.000
6960,['A'],2022-08-14T00:00:00.000
6940,['A'],2022-08-15T00:00:00.000
6820,['A'],2022-08-16T00:00:00.000
6770,['A'],2022-08-17T00:00:00.000
6800,['A'],2022-08-18T00:00:00.000
6850,['A'],2022-08-19T00:00:00.000
6940,['A'],2022-08-20T00:00:00.000
6940,['A'],2022-08-21T00:00:00.000
6930,['A'],2022-08-22T00:00:00.000
6780,['A'],2022-08-23T00:00:00.000
6640,['A'],2022-08-24T00:00:00.000
6600,['A'],2022-08-25T00:00:00.000
6560,['A'],2022-08-26T00:00:00.000
6690,['A'],2022-08-27T00:00:00.000
7100,['A'],2022-08-28T00:00:00.000
7180,['A'],2022-08-29T00:00:00.000
7010,['A'],2022-08-30T00:00:00.000
7030,['A'],2022-08-31T00:00:00.000
7210,['A'],2022-09-01T00:00:00.000
8060,['A'],2022-09-02T00:00:00.000
8890,['A'],2022-09-03T00:00:00.000
9470,['A'],2022-09-04T00:00:00.000
9560,['A'],2022-09-05T00:00:00.000
9490,['A'],2022-09-06T00:00:00.000
9470,['A'],2022-09-07T00:00:00.000
9420,['A'],2022-09-08T00:00:00.000
9400,['A'],2022-09-09T00:00:00.000
9290,['A'],2022-09-10T00:00:00.000
9020,['A'],2022-09-11T00:00:00.000
8950,['A'],2022-09-12T00:00:00.000
8770,['A'],2022-09-13T00:00:00.000
8640,['A'],2022-09-14T00:00:00.000
8610,['A'],2022-09-15T00:00:00.000
8320,['A'],2022-09-16T00:00:00.000
8250,['A'],2022-09-17T00:00:00.000
8260,['A'],2022-09-18T00:00:00.000
8230,['A'],2022-09-19T00:00:00.000
8180,['A'],2022-09-20T00:00:00.000
8190,['A'],2022-09-21T00:00:00.000
8140,['A'],2022-09-22T00:00:00.000
8160,['A'],2022-09-23T00:00:00.000
8160,['A'],2022-09-24T00:00:00.000
8150,['A'],2022-09-25T00:00:00.000
8140,['A'],2022-09-26T00:00:00.000
8060,['A'],2022-09-27T00:00:00.000
8080,['A'],2022-09-28T00:00:00.000
8220,['A'],2022-09-29T00:00:00.000
8560,['A'],2022-09-30T00:00:00.000
8860,['A'],2022-10-01T00:00:00.000
9290,['A'],2022-10-02T00:00:00.000
9480,['A'],2022-10-03T00:00:00.000
9570,['A'],2022-10-04T00:00:00.000
9790,['A'],2022-10-05T00:00:00.000
9990,['A'],2022-10-06T00:00:00.000
10000,['A'],2022-10-07T00:00:00.000
10300,['A'],2022-10-08T00:00:00.000
10500,['A'],2022-10-09T00:00:00.000
10500,['A'],2022-10-10T00:00:00.000
10500,['A'],2022-10-11T00:00:00.000
10100,['A'],2022-10-12T00:00:00.000
10000,['A'],2022-10-13T00:00:00.000
10600,['A'],2022-10-14T00:00:00.000
11000,['A'],2022-10-15T00:00:00.000
11000,['A'],2022-10-16T00:00:00.000
10900,['A'],2022-10-17T00:00:00.000
10900,['A'],2022-10-18T00:00:00.000
11000,['A'],2022-10-19T00:00:00.000
11100,['A'],2022-10-20T00:00:00.000
11400,['A'],2022-10-21T00:00:00.000
12700,['A'],2022-10-22T00:00:00.000
14900,['A'],2022-10-23T00:00:00.000
16700,['A'],2022-10-24T00:00:00.000
17400,['A'],2022-10-25T00:00:00.000
18000,['A'],2022-10-26T00:00:00.000
18300,['A'],2022-10-27T00:00:00.000
18100,['A'],2022-10-28T00:00:00.000
16900,['A'],2022-10-29T00:00:00.000
16200,['A'],2022-10-30T00:00:00.000
15700,['A'],2022-10-31T00:00:00.000
16100,['A'],2022-11-01T00:00:00.000
17200,['A'],2022-11-02T00:00:00.000
17300,['A'],2022-11-03T00:00:00.000
16700,['A'],2022-11-04T00:00:00.000
28300,['A'],2022-11-05T00:00:00.000
33800,['A'],2022-11-06T00:00:00.000
30500,['A'],2022-11-07T00:00:00.000
30500,['A'],2022-11-08T00:00:00.000
24900,['A'],2022-11-09T00:00:00.000
21200,['A'],2022-11-10T00:00:00.000
19200,['A'],2022-11-11T00:00:00.000
18100,['A'],2022-11-12T00:00:00.000
17500,['A'],2022-11-13T00:00:00.000
16400,['A'],2022-11-14T00:00:00.000
15200,['A'],2022-11-15T00:00:00.000
14900,['A'],2022-11-16T00:00:00.000
14100,['A'],2022-11-17T00:00:00.000
13200,['A'],2022-11-18T00:00:00.000
13000,['A'],2022-11-19T00:00:00.000
13000,['A'],2022-11-20T00:00:00.000
12700,['A'],2022-11-21T00:00:00.000
12200,['A'],2022-11-22T00:00:00.000
12400,['A'],2022-11-23T00:00:00.000
12800,['A'],2022-11-24T00:00:00.000
12500,['A'],2022-11-25T00:00:00.000
12400,['A'],2022-11-26T00:00:00.000
12700,['A'],2022-11-27T00:00:00.000
14100,['A'],2022-11-28T00:00:00.000
16000,['A'],2022-11-29T00:00:00.000
19700,['A'],2022-11-30T00:00:00.000
28400,['A'],2022-12-01T00:00:00.000
29000,['A'],2022-12-02T00:00:00.000
23100,['A'],2022-12-03T00:00:00.000
19000,['A'],2022-12-04T00:00:00.000
16000,['A'],2022-12-05T00:00:00.000
14100,['A'],2022-12-06T00:00:00.000
12700,['A'],2022-12-07T00:00:00.000
12000,['A'],2022-12-08T00:00:00.000
12900,['A'],2022-12-09T00:00:00.000
15400,['A'],2022-12-10T00:00:00.000
19300,['A'],2022-12-11T00:00:00.000
20200,['A'],2022-12-12T00:00:00.000
19100,['A'],2022-12-13T00:00:00.000
17300,['A'],2022-12-14T00:00:00.000
15600,['A'],2022-12-15T00:00:00.000
14000,['A'],2022-12-16T00:00:00.000
12900,['A'],2022-12-17T00:00:00.000
11900,['A'],2022-12-18T00:00:00.000
11300,['A'],2022-12-19T00:00:00.000
10900,['A'],2022-12-20T00:00:00.000
12000,['A'],2022-12-21T00:00:00.000
14200,['A'],2022-12-22T00:00:00.000
14700,"['A', 'e']",2022-12-23T00:00:00.000
16200,"['A', 'e']",2022-12-24T00:00:00.000
25400,"['A', 'e']",2022-12-25T00:00:00.000
34900,['A'],2022-12-26T00:00:00.000
46500,['A'],2022-12-27T00:00:00.000
68200,"['A', 'e']",2022-12-28T00:00:00.000
73900,"['A', 'e']",2022-12-29T00:00:00.000
68500,"['A', 'e']",2022-12-30T00:00:00.000
70000,"['A', 'e']",2022-12-31T00:00:00.000
69900,['A'],2023-01-01T00:00:00.000
62700,['A'],2023-01-02T00:00:00.000
56300,['A'],2023-01-03T00:00:00.000
51900,['A'],2023-01-04T00:00:00.000
49100,['A'],2023-01-05T00:00:00.000
47300,['A'],2023-01-06T00:00:00.000
47900,['A'],2023-01-07T00:00:00.000
45700,['A'],2023-01-08T00:00:00.000
45300,['A'],2023-01-09T00:00:00.000
43400,['A'],2023-01-10T00:00:00.000
38400,['A'],2023-01-11T00:00:00.000
35600,['A'],2023-01-12T00:00:00.000
33700,['A'],2023-01-13T00:00:00.000
31800,['A'],2023-01-14T00:00:00.000
32200,['A'],2023-01-15T00:00:00.000
36000,['A'],2023-01-16T00:00:00.000
36100,['A'],2023-01-17T00:00:00.000
32300,['A'],2023-01-18T00:00:00.000
30200,"['A', 'e']",2023-01-19T00:00:00.000
26600,"['A', 'e']",2023-01-20T00:00:00.000
22700,['A'],2023-01-21T00:00:00.000
20500,['A'],2023-01-22T00:00:00.000
18700,"['A', 'e']",2023-01-23T00:00:00.000
17000,['A'],2023-01-24T00:00:00.000
15700,['A'],2023-01-25T00:00:00.000
14900,['A'],2023-01-26T00:00:00.000
14600,['A'],2023-01-27T00:00:00.000
14300,['A'],2023-01-28T00:00:00.000
14600,['A'],2023-01-29T00:00:00.000
14100,['A'],2023-01-30T00:00:00.000
13400,['A'],2023-01-31T00:00:00.000
13100,['A'],2023-02-01T00:00:00.000
12600,['A'],2023-02-02T00:00:00.000
12000,['A'],2023-02-03T00:00:00.000
11800,['A'],2023-02-04T00:00:00.000
12000,['A'],2023-02-05T00:00:00.000
13700,['A'],2023-02-06T00:00:00.000
14200,['A'],2023-02-07T00:00:00.000
14900,['A'],2023-02-08T00:00:00.000
15300,['A'],2023-02-09T00:00:00.000
14600,['A'],2023-02-10T00:00:00.000
13900,['A'],2023-02-11T00:00:00.000
13300,['A'],2023-02-12T00:00:00.000
12900,['A'],2023-02-13T00:00:00.000
13100,['A'],2023-02-14T00:00:00.000
13600,['A'],2023-02-15T00:00:00.000
13300,['A'],2023-02-16T00:00:00.000
13100,['A'],2023-02-17T00:00:00.000
12700,['A'],2023-02-18T00:00:00.000
12100,['A'],2023-02-19T00:00:00.000
11800,['A'],2023-02-20T00:00:00.000
11700,['A'],2023-02-21T00:00:00.000
12700,['A'],2023-02-22T00:00:00.000
14000,['A'],2023-02-23T00:00:00.000
13900,['A'],2023-02-24T00:00:00.000
13000,['A'],2023-02-25T00:00:00.000
12800,['A'],2023-02-26T00:00:00.000
14200,['A'],2023-02-27T00:00:00.000
15200,['A'],2023-02-28T00:00:00.000
17200,['A'],2023-03-01T00:00:00.000
16700,['A'],2023-03-02T00:00:00.000
16100,['A'],2023-03-03T00:00:00.000
15800,['A'],2023-03-04T00:00:00.000
16200,['A'],2023-03-05T00:00:00.000
16500,['A'],2023-03-06T00:00:00.000
16100,['A'],2023-03-07T00:00:00.000
15600,['A'],2023-03-08T00:00:00.000
15600,['A'],2023-03-09T00:00:00.000
16900,['A'],2023-03-10T00:00:00.000
19200,['A'],2023-03-11T00:00:00.000
19600,['A'],2023-03-12T00:00:00.000
22400,['A'],2023-03-13T00:00:00.000
35300,['A'],2023-03-14T00:00:00.000
35400,['A'],2023-03-15T00:00:00.000
28500,['A'],2023-03-16T00:00:00.000
24600,['A'],2023-03-17T00:00:00.000
22400,['A'],2023-03-18T00:00:00.000
21000,['A'],2023-03-19T00:00:00.000
21000,['A'],2023-03-20T00:00:00.000
22700,['A'],2023-03-21T00:00:00.000
21800,['A'],2023-03-22T00:00:00.000
20500,['A'],2023-03-23T00:00:00.000
21100,['A'],2023-03-24T00:00:00.000
22900,['A'],2023-03-25T00:00:00.000
24000,['A'],2023-03-26T00:00:00.000
23400,['A'],2023-03-27T00:00:00.000
22600,['A'],2023-03-28T00:00:00.000
24100,['A'],2023-03-29T00:00:00.000
23500,['A'],2023-03-30T00:00:00.000
22200,['A'],2023-03-31T00:00:00.000
24900,['A'],2023-04-01T00:00:00.000
32600,['A'],2023-04-02T00:00:00.000
35700,['A'],2023-04-03T00:00:00.000
34200,['A'],2023-04-04T00:00:00.000
32000,['A'],2023-04-05T00:00:00.000
30400,['A'],2023-04-06T00:00:00.000
34100,['A'],2023-04-07T00:00:00.000
39300,['A'],2023-04-08T00:00:00.000
37600,['A'],2023-04-09T00:00:00.000
40800,['A'],2023-04-10T00:00:00.000
56600,['A'],2023-04-11T00:00:00.000
62400,['A'],2023-04-12T00:00:00.000
55500,['A'],2023-04-13T00:00:00.000
45800,['A'],2023-04-14T00:00:00.000
39000,['A'],2023-04-15T00:00:00.000
33800,['A'],2023-04-16T00:00:00.000
30900,['A'],2023-04-17T00:00:00.000
30100,['A'],2023-04-18T00:00:00.000
29700,['A'],2023-04-19T00:00:00.000
31100,['A'],2023-04-20T00:00:00.000
33600,['A'],2023-04-21T00:00:00.000
39100,['A'],2023-04-22T00:00:00.000
42100,['A'],2023-04-23T00:00:00.000
45400,['A'],2023-04-24T00:00:00.000
46300,['A'],2023-04-25T00:00:00.000
42800,['A'],2023-04-26T00:00:00.000
39400,['A'],2023-04-27T00:00:00.000
38000,['A'],2023-04-28T00:00:00.000
38500,['A'],2023-04-29T00:00:00.000
38600,['A'],2023-04-30T00:00:00.000
37400,['A'],2023-05-01T00:00:00.000
34000,['A'],2023-05-02T00:00:00.000
29900,['A'],2023-05-03T00:00:00.000
27100,['A'],2023-05-04T00:00:00.000
26700,['A'],2023-05-05T00:00:00.000
26100,['A'],2023-05-06T00:00:00.000
25500,['A'],2023-05-07T00:00:00.000
25400,['A'],2023-05-08T00:00:00.000
25200,['A'],2023-05-09T00:00:00.000
24400,['A'],2023-05-10T00:00:00.000
23800,['A'],2023-05-11T00:00:00.000
23300,['A'],2023-05-12T00:00:00.000
23300,['A'],2023-05-13T00:00:00.000
24000,['A'],2023-05-14T00:00:00.000
25000,['A'],2023-05-15T00:00:00.000
25000,['A'],2023-05-16T00:00:00.000
23600,['A'],2023-05-17T00:00:00.000
22800,['A'],2023-05-18T00:00:00.000
21800,['A'],2023-05-19T00:00:00.000
20500,['A'],2023-05-20T00:00:00.000
19600,['A'],2023-05-21T00:00:00.000
18600,['A'],2023-05-22T00:00:00.000
17900,['A'],2023-05-23T00:00:00.000
16500,['A'],2023-05-24T00:00:00.000
15300,['A'],2023-05-25T00:00:00.000
14700,['A'],2023-05-26T00:00:00.000
14400,['A'],2023-05-27T00:00:00.000
14300,['A'],2023-05-28T00:00:00.000
13500,['A'],2023-05-29T00:00:00.000
13000,['A'],2023-05-30T00:00:00.000
12600,['A'],2023-05-31T00:00:00.000
12400,['A'],2023-06-01T00:00:00.000
12200,['A'],2023-06-02T00:00:00.000
12000,['A'],2023-06-03T00:00:00.000
11900,['A'],2023-06-04T00:00:00.000
11900,['A'],2023-06-05T00:00:00.000
11600,['A'],2023-06-06T00:00:00.000
11400,['A'],2023-06-07T00:00:00.000
11300,['A'],2023-06-08T00:00:00.000
11100,['A'],2023-06-09T00:00:00.000
11100,['A'],2023-06-10T00:00:00.000
11000,['A'],2023-06-11T00:00:00.000
10900,['A'],2023-06-12T00:00:00.000
10600,['A'],2023-06-13T00:00:00.000
10100,['A'],2023-06-14T00:00:00.000
10000,['A'],2023-06-15T00:00:00.000
9890,['A'],2023-06-16T00:00:00.000
9480,['A'],2023-06-17T00:00:00.000
9150,['A'],2023-06-18T00:00:00.000
9190,['A'],2023-06-19T00:00:00.000
9280,['A'],2023-06-20T00:00:00.000
9210,['A'],2023-06-21T00:00:00.000
8950,['A'],2023-06-22T00:00:00.000
8710,['A'],2023-06-23T00:00:00.000
8550,['A'],2023-06-24T00:00:00.000
8320,['A'],2023-06-25T00:00:00.000
8330,['A'],2023-06-26T00:00:00.000
8250,['A'],2023-06-27T00:00:00.000
8150,['A'],2023-06-28T00:00:00.000
8020,['A'],2023-06-29T00:00:00.000
7930,['A'],2023-06-30T00:00:00.000
7850,['A'],2023-07-01T00:00:00.000
7660,['A'],2023-07-02T00:00:00.000
7610,['A'],2023-07-03T00:00:00.000
7490,['A'],2023-07-04T00:00:00.000
7430,['A'],2023-07-05T00:00:00.000
7320,['A'],2023-07-06T00:00:00.000
7260,['A'],2023-07-07T00:00:00.000
7260,['A'],2023-07-08T00:00:00.000
7320,['A'],2023-07-09T00:00:00.000
7330,['A'],2023-07-10T00:00:00.000
7220,['A'],2023-07-11T00:00:00.000
7170,['A'],2023-07-12T00:00:00.000
7130,['A'],2023-07-13T00:00:00.000
7080,['A'],2023-07-14T00:00:00.000
6950,['A'],2023-07-15T00:00:00.000
6650,['A'],2023-07-16T00:00:00.000
6470,['A'],2023-07-17T00:00:00.000
6380,['A'],2023-07-18T00:00:00.000
6340,['A'],2023-07-19T00:00:00.000
6320,['A'],2023-07-20T00:00:00.000
6400,['A'],2023-07-21T00:00:00.000
6290,['A'],2023-07-22T00:00:00.000
6160,['A'],2023-07-23T00:00:00.000
6120,['A'],2023-07-24T00:00:00.000
6110,['A'],2023-07-25T00:00:00.000
6150,['A'],2023-07-26T00:00:00.000
6210,['A'],2023-07-27T00:00:00.000
6200,['A'],2023-07-28T00:00:00.000
6150,['A'],2023-07-29T00:00:00.000
6180,['A'],2023-07-30T00:00:00.000
6240,['A'],2023-07-31T00:00:00.000
6180,['A'],2023-08-01T00:00:00.000
6120,['A'],2023-08-02T00:00:00.000
6080,['A'],2023-08-03T00:00:00.000
6060,['A'],2023-08-04T00:00:00.000
6260,['A'],2023-08-05T00:00:00.000
6620,['A'],2023-08-06T00:00:00.000
6690,['A'],2023-08-07T00:00:00.000
6610,['A'],2023-08-08T00:00:00.000
6600,['A'],2023-08-09T00:00:00.000
6570,['A'],2023-08-10T00:00:00.000
6520,['A'],2023-08-11T00:00:00.000
6510,['A'],2023-08-12T00:00:00.000
6570,['A'],2023-08-13T00:00:00.000
6620,['A'],2023-08-14T00:00:00.000
6640,['A'],2023-08-15T00:00:00.000
6620,['A'],2023-08-16T00:00:00.000
6660,['A'],2023-08-17T00:00:00.000
6650,['A'],2023-08-18T00:00:00.000
6590,['A'],2023-08-19T00:00:00.000
6450,['A'],2023-08-20T00:00:00.000
6480,['A'],2023-08-21T00:00:00.000
6430,['A'],2023-08-22T00:00:00.000
6460,['A'],2023-08-23T00:00:00.000
6470,['A'],2023-08-24T00:00:00.000
6470,['A'],2023-08-25T00:00:00.000
6690,['A'],2023-08-26T00:00:00.000
7030,['A'],2023-08-27T00:00:00.000
7310,['A'],2023-08-28T00:00:00.000
7490,['A'],2023-08-29T00:00:00.000
7460,['A'],2023-08-30T00:00:00.000
7700,['A'],2023-08-31T00:00:00.000
8080,['A'],2023-09-01T00:00:00.000
7820,['A'],2023-09-02T00:00:00.000
7160,['A'],2023-09-03T00:00:00.000
7010,['A'],2023-09-04T00:00:00.000
6990,['A'],2023-09-05T00:00:00.000
6930,['A'],2023-09-06T00:00:00.000
6810,['A'],2023-09-07T00:00:00.000
6790,['A'],2023-09-08T00:00:00.000
6730,['A'],2023-09-09T00:00:00.000
6630,['A'],2023-09-10T00:00:00.000
6610,['A'],2023-09-11T00:00:00.000
6540,['A'],2023-09-12T00:00:00.000
6500,['A'],2023-09-13T00:00:00.000
6460,['A'],2023-09-14T00:00:00.000
6430,['A'],2023-09-15T00:00:00.000
6400,['A'],2023-09-16T00:00:00.000
6370,['A'],2023-09-17T00:00:00.000
6340,['A'],2023-09-18T00:00:00.000
6300,['A'],2023-09-19T00:00:00.000
6260,['A'],2023-09-20T00:00:00.000
6270,['A'],2023-09-21T00:00:00.000
6280,['A'],2023-09-22T00:00:00.000
6610,['A'],2023-09-23T00:00:00.000
6840,['A'],2023-09-24T00:00:00.000
7220,['A'],2023-09-25T00:00:00.000
7610,['A'],2023-09-26T00:00:00.000
7640,['A'],2023-09-27T00:00:00.000
7670,['A'],2023-09-28T00:00:00.000
7810,['A'],2023-09-29T00:00:00.000
7980,['A'],2023-09-30T00:00:00.000
8650,['A'],2023-10-01T00:00:00.000
8680,['A'],2023-10-02T00:00:00.000
8750,['A'],2023-10-03T00:00:00.000
9090,['A'],2023-10-04T00:00:00.000
9460,['A'],2023-10-05T00:00:00.000
9580,['A'],2023-10-06T00:00:00.000
9810,['A'],2023-10-07T00:00:00.000
9790,['A'],2023-10-08T00:00:00.000
9750,['A'],2023-10-09T00:00:00.000
9830,['A'],2023-10-10T00:00:00.000
10300,['A'],2023-10-11T00:00:00.000
13900,['A'],2023-10-12T00:00:00.000
14500,['A'],2023-10-13T00:00:00.000
13000,['A'],2023-10-14T00:00:00.000
12400,['A'],2023-10-15T00:00:00.000
12000,['A'],2023-10-16T00:00:00.000
12300,['A'],2023-10-17T00:00:00.000
13700,['A'],2023-10-18T00:00:00.000
14300,['A'],2023-10-19T00:00:00.000
14400,['A'],2023-10-20T00:00:00.000
13900,['A'],2023-10-21T00:00:00.000
12700,['A'],2023-10-22T00:00:00.000
12100,['A'],2023-10-23T00:00:00.000
11500,['A'],2023-10-24T00:00:00.000
11500,['A'],2023-10-25T00:00:00.000
12600,['A'],2023-10-26T00:00:00.000
12600,['A'],2023-10-27T00:00:00.000
11900,['A'],2023-10-28T00:00:00.000
12000,['A'],2023-10-29T00:00:00.000
12300,['A'],2023-10-30T00:00:00.000
11600,['A'],2023-10-31T00:00:00.000
11100,['A'],2023-11-01T00:00:00.000
11100,['A'],2023-11-02T00:00:00.000
11600,['A'],2023-11-03T00:00:00.000
12400,['A'],2023-11-04T00:00:00.000
17200,['A'],2023-11-05T00:00:00.000
25000,['A'],2023-11-06T00:00:00.000
28500,['A'],2023-11-07T00:00:00.000
30800,['A'],2023-11-08T00:00:00.000
27000,['A'],2023-11-09T00:00:00.000
23800,['A'],2023-11-10T00:00:00.000
21100,['A'],2023-11-11T00:00:00.000
19200,['A'],2023-11-12T00:00:00.000
18200,['A'],2023-11-13T00:00:00.000
16600,['A'],2023-11-14T00:00:00.000
15300,['A'],2023-11-15T00:00:00.000
14700,['A'],2023-11-16T00:00:00.000
14300,['A'],2023-11-17T00:00:00.000
13000,['A'],2023-11-18T00:00:00.000
12700,['A'],2023-11-19T00:00:00.000
13800,['A'],2023-11-20T00:00:00.000
14300,['A'],2023-11-21T00:00:00.000
14500,['A'],2023-11-22T00:00:00.000
15000,['A'],2023-11-23T00:00:00.000
14800,['A'],2023-11-24T00:00:00.000
14300,['A'],2023-11-25T00:00:00.000
14000,['A'],2023-11-26T00:00:00.000
13500,['A'],2023-11-27T00:00:00.000
12900,['A'],2023-11-28T00:00:00.000
12400,['A'],2023-11-29T00:00:00.000
11600,['A'],2023-11-30T00:00:00.000
11900,['A'],2023-12-01T00:00:00.000
14200,['A'],2023-12-02T00:00:00.000
24700,['A'],2023-12-03T00:00:00.000
60400,['A'],2023-12-04T00:00:00.000
73900,['A'],2023-12-05T00:00:00.000
67500,['A'],2023-12-06T00:00:00.000
65100,['A'],2023-12-07T00:00:00.000
67000,['A'],2023-12-08T00:00:00.000
65500,['A'],2023-12-09T00:00:00.000
61000,['A'],2023-12-10T00:00:00.000
69600,['A'],2023-12-11T00:00:00.000
75900,['A'],2023-12-12T00:00:00.000
72800,['A'],2023-12-13T00:00:00.000
64000,['A'],2023-12-14T00:00:00.000
56300,['A'],2023-12-15T00:00:00.000
49000,['A'],2023-12-16T00:00:00.000
41200,['A'],2023-12-17T00:00:00.000
36200,['A'],2023-12-18T00:00:00.000
32400,['A'],2023-12-19T00:00:00.000
29800,['A'],2023-12-20T00:00:00.000
26700,['A'],2023-12-21T00:00:00.000
24700,['A'],2023-12-22T00:00:00.000
22900,['A'],2023-12-23T00:00:00.000
19800,['A'],2023-12-24T00:00:00.000
17500,['A'],2023-12-25T00:00:00.000
17800,['A'],2023-12-26T00:00:00.000
18500,['A'],2023-12-27T00:00:00.000
17900,['A'],2023-12-28T00:00:00.000
17500,['A'],2023-12-29T00:00:00.000
17000,['A'],2023-12-30T00:00:00.000
17400,['A'],2023-12-31T00:00:00.000
17300,['A'],2024-01-01T00:00:00.000
16800,['A'],2024-01-02T00:00:00.000
16500,['A'],2024-01-03T00:00:00.000
17000,['A'],2024-01-04T00:00:00.000
18400,['A'],2024-01-05T00:00:00.000
21700,['A'],2024-01-06T00:00:00.000
28500,['A'],2024-01-07T00:00:00.000
32500,['A'],2024-01-08T00:00:00.000
39500,['A'],2024-01-09T00:00:00.000
59500,['A'],2024-01-10T00:00:00.000
68000,"['A', 'e']",2024-01-11T00:00:00.000
64200,"['A', 'e']",2024-01-12T00:00:00.000
60200,['A'],2024-01-13T00:00:00.000
60800,['A'],2024-01-14T00:00:00.000
63300,['A'],2024-01-15T00:00:00.000
58800,['A'],2024-01-16T00:00:00.000
50800,['A'],2024-01-17T00:00:00.000
70000,['A'],2024-01-18T00:00:00.000
92700,['A'],2024-01-19T00:00:00.000
97700,['A'],2024-01-20T00:00:00.000
89000,['A'],2024-01-21T00:00:00.000
82900,['A'],2024-01-22T00:00:00.000
86500,['A'],2024-01-23T00:00:00.000
90100,['A'],2024-01-24T00:00:00.000
90700,['A'],2024-01-25T00:00:00.000
88900,['A'],2024-01-26T00:00:00.000
88600,['A'],2024-01-27T00:00:00.000
92400,['A'],2024-01-28T00:00:00.000
87100,['A'],2024-01-29T00:00:00.000
78900,['A'],2024-01-30T00:00:00.000
73800,['A'],2024-01-31T00:00:00.000
70000,['A'],2024-02-01T00:00:00.000
66100,['A'],2024-02-02T00:00:00.000
61700,['A'],2024-02-03T00:00:00.000
57200,['A'],2024-02-04T00:00:00.000
53100,['A'],2024-02-05T00:00:00.000
50900,['A'],2024-02-06T00:00:00.000
49400,['A'],2024-02-07T00:00:00.000
46400,['A'],2024-02-08T00:00:00.000
43200,['A'],2024-02-09T00:00:00.000
38900,['A'],2024-02-10T00:00:00.000
36100,['A'],2024-02-11T00:00:00.000
34000,['A'],2024-02-12T00:00:00.000
31600,['A'],2024-02-13T00:00:00.000
29400,['A'],2024-02-14T00:00:00.000
29100,['A'],2024-02-15T00:00:00.000
35300,['A'],2024-02-16T00:00:00.000
42900,['A'],2024-02-17T00:00:00.000
41500,['A'],2024-02-18T00:00:00.000
38700,['A'],2024-02-19T00:00:00.000
34800,['A'],2024-02-20T00:00:00.000
32000,['A'],2024-02-21T00:00:00.000
32000,['A'],2024-02-22T00:00:00.000
