discharge,qualifiers_discharge,dateTime
30200,['A'],2022-06-01T00:00:00.000
26900,['A'],2022-06-02T00:00:00.000
24500,['A'],2022-06-03T00:00:00.000
24600,['A'],2022-06-04T00:00:00.000
25600,['A'],2022-06-05T00:00:00.000
28800,['A'],2022-06-06T00:00:00.000
32500,['A'],2022-06-07T00:00:00.000
32800,['A'],2022-06-08T00:00:00.000
30500,['A'],2022-06-09T00:00:00.000
28200,['A'],2022-06-10T00:00:00.000
34600,['A'],2022-06-11T00:00:00.000
50200,['A'],2022-06-12T00:00:00.000
62300,['A'],2022-06-13T00:00:00.000
69400,['A'],2022-06-14T00:00:00.000
68600,['A'],2022-06-15T00:00:00.000
61000,"['A', 'e']",2022-06-16T00:00:00.000
49800,['A'],2022-06-17T00:00:00.000
40600,['A'],2022-06-18T00:00:00.000
35100,['A'],2022-06-19T00:00:00.000
32000,['A'],2022-06-20T00:00:00.000
29800,['A'],2022-06-21T00:00:00.000
26800,['A'],2022-06-22T00:00:00.000
24400,['A'],2022-06-23T00:00:00.000
22900,['A'],2022-06-24T00:00:00.000
21500,['A'],2022-06-25T00:00:00.000
19500,['A'],2022-06-26T00:00:00.000
18000,['A'],2022-06-27T00:00:00.000
16900,['A'],2022-06-28T00:00:00.000
16300,['A'],2022-06-29T00:00:00.000
16500,['A'],2022-06-30T00:00:00.000
16300,['A'],2022-07-01T00:00:00.000
15700,['A'],2022-07-02T00:00:00.000
15400,['A'],2022-07-03T00:00:00.000
15800,['A'],2022-07-04T00:00:00.000
16100,['A'],2022-07-05T00:00:00.000
15900,['A'],2022-07-06T00:00:00.000
14800,['A'],2022-07-07T00:00:00.000
13900,['A'],2022-07-08T00:00:00.000
12700,['A'],2022-07-09T00:00:00.000
12200,['A'],2022-07-10T00:00:00.000
11900,['A'],2022-07-11T00:00:00.000
11700,['A'],2022-07-12T00:00:00.000
11200,['A'],2022-07-13T00:00:00.000
11100,['A'],2022-07-14T00:00:00.000
11000,['A'],2022-07-15T00:00:00.000
10700,['A'],2022-07-16T00:00:00.000
10000,['A'],2022-07-17T00:00:00.000
9440,['A'],2022-07-18T00:00:00.000
9220,['A'],2022-07-19T00:00:00.000
9130,['A'],2022-07-20T00:00:00.000
8680,['A'],2022-07-21T00:00:00.000
8240,['A'],2022-07-22T00:00:00.000
7900,['A'],2022-07-23T00:00:00.000
8300,['A'],2022-07-24T00:00:00.000
8240,['A'],2022-07-25T00:00:00.000
8070,['A'],2022-07-26T00:00:00.000
7930,['A'],2022-07-27T00:00:00.000
7730,['A'],2022-07-28T00:00:00.000
7730,['A'],2022-07-29T00:00:00.000
7820,['A'],2022-07-30T00:00:00.000
8060,['A'],2022-07-31T00:00:00.000
7940,['A'],2022-08-01T00:00:00.000
7900,['A'],2022-08-02T00:00:00.000
7750,['A'],2022-08-03T00:00:00.000
7370,['A'],2022-08-04T00:00:00.000
7320,['A'],2022-08-05T00:00:00.000
7300,['A'],2022-08-06T00:00:00.000
7490,['A'],2022-08-07T00:00:00.000
7510,['A'],2022-08-08T00:00:00.000
7400,['A'],2022-08-09T00:00:00.000
7410,['A'],2022-08-10T00:00:00.000
7720,['A'],2022-08-11T00:00:00.000
7590,['A'],2022-08-12T00:00:00.000
7620,['A'],2022-08-13T00:00:00.000
7630,['A'],2022-08-14T00:00:00.000
7620,['A'],2022-08-15T00:00:00.000
7500,['A'],2022-08-16T00:00:00.000
7460,['A'],2022-08-17T00:00:00.000
7470,['A'],2022-08-18T00:00:00.000
7440,['A'],2022-08-19T00:00:00.000
7580,['A'],2022-08-20T00:00:00.000
7590,['A'],2022-08-21T00:00:00.000
7670,['A'],2022-08-22T00:00:00.000
7460,['A'],2022-08-23T00:00:00.000
7380,['A'],2022-08-24T00:00:00.000
7210,['A'],2022-08-25T00:00:00.000
7060,['A'],2022-08-26T00:00:00.000
7100,['A'],2022-08-27T00:00:00.000
7440,['A'],2022-08-28T00:00:00.000
7920,['A'],2022-08-29T00:00:00.000
7800,['A'],2022-08-30T00:00:00.000
7950,['A'],2022-08-31T00:00:00.000
7550,['A'],2022-09-01T00:00:00.000
8340,['A'],2022-09-02T00:00:00.000
9210,['A'],2022-09-03T00:00:00.000
9840,['A'],2022-09-04T00:00:00.000
10000,['A'],2022-09-05T00:00:00.000
9950,['A'],2022-09-06T00:00:00.000
10100,['A'],2022-09-07T00:00:00.000
9960,['A'],2022-09-08T00:00:00.000
9900,['A'],2022-09-09T00:00:00.000
9830,['A'],2022-09-10T00:00:00.000
9870,['A'],2022-09-11T00:00:00.000
9590,['A'],2022-09-12T00:00:00.000
9650,['A'],2022-09-13T00:00:00.000
9250,['A'],2022-09-14T00:00:00.000
9240,['A'],2022-09-15T00:00:00.000
9110,['A'],2022-09-16T00:00:00.000
9010,['A'],2022-09-17T00:00:00.000
8900,['A'],2022-09-18T00:00:00.000
8890,['A'],2022-09-19T00:00:00.000
9060,['A'],2022-09-20T00:00:00.000
8970,['A'],2022-09-21T00:00:00.000
8940,['A'],2022-09-22T00:00:00.000
8790,['A'],2022-09-23T00:00:00.000
8790,['A'],2022-09-24T00:00:00.000
8990,['A'],2022-09-25T00:00:00.000
9010,['A'],2022-09-26T00:00:00.000
8890,['A'],2022-09-27T00:00:00.000
8880,['A'],2022-09-28T00:00:00.000
8970,['A'],2022-09-29T00:00:00.000
8990,['A'],2022-09-30T00:00:00.000
9410,['A'],2022-10-01T00:00:00.000
10000,['A'],2022-10-02T00:00:00.000
10300,['A'],2022-10-03T00:00:00.000
10200,['A'],2022-10-04T00:00:00.000
10400,['A'],2022-10-05T00:00:00.000
10500,['A'],2022-10-06T00:00:00.000
10700,['A'],2022-10-07T00:00:00.000
10900,['A'],2022-10-08T00:00:00.000
11200,['A'],2022-10-09T00:00:00.000
11600,['A'],2022-10-10T00:00:00.000
11400,['A'],2022-10-11T00:00:00.000
10800,['A'],2022-10-12T00:00:00.000
10500,['A'],2022-10-13T00:00:00.000
10800,['A'],2022-10-14T00:00:00.000
11400,['A'],2022-10-15T00:00:00.000
11700,['A'],2022-10-16T00:00:00.000
11600,['A'],2022-10-17T00:00:00.000
11800,['A'],2022-10-18T00:00:00.000
11900,['A'],2022-10-19T00:00:00.000
11700,['A'],2022-10-20T00:00:00.000
12100,['A'],2022-10-21T00:00:00.000
13000,['A'],2022-10-22T00:00:00.000
14800,['A'],2022-10-23T00:00:00.000
17100,['A'],2022-10-24T00:00:00.000
18000,['A'],2022-10-25T00:00:00.000
18800,['A'],2022-10-26T00:00:00.000
19300,['A'],2022-10-27T00:00:00.000
19300,['A'],2022-10-28T00:00:00.000
18500,['A'],2022-10-29T00:00:00.000
17500,['A'],2022-10-30T00:00:00.000
16900,['A'],2022-10-31T00:00:00.000
17000,['A'],2022-11-01T00:00:00.000
18000,['A'],2022-11-02T00:00:00.000
18700,['A'],2022-11-03T00:00:00.000
18400,['A'],2022-11-04T00:00:00.000
26000,['A'],2022-11-05T00:00:00.000
40100,['A'],2022-11-06T00:00:00.000
36100,['A'],2022-11-07T00:00:00.000
36100,['A'],2022-11-08T00:00:00.000
30400,['A'],2022-11-09T00:00:00.000
25300,"['A', 'e']",2022-11-10T00:00:00.000
22900,['A'],2022-11-11T00:00:00.000
21100,['A'],2022-11-12T00:00:00.000
20000,['A'],2022-11-13T00:00:00.000
19100,['A'],2022-11-14T00:00:00.000
17700,['A'],2022-11-15T00:00:00.000
17100,['A'],2022-11-16T00:00:00.000
16300,['A'],2022-11-17T00:00:00.000
15400,['A'],2022-11-18T00:00:00.000
14800,['A'],2022-11-19T00:00:00.000
14800,['A'],2022-11-20T00:00:00.000
14500,['A'],2022-11-21T00:00:00.000
14100,['A'],2022-11-22T00:00:00.000
13800,['A'],2022-11-23T00:00:00.000
14400,['A'],2022-11-24T00:00:00.000
14200,['A'],2022-11-25T00:00:00.000
14200,['A'],2022-11-26T00:00:00.000
14300,['A'],2022-11-27T00:00:00.000
15100,['A'],2022-11-28T00:00:00.000
17000,['A'],2022-11-29T00:00:00.000
21200,['A'],2022-11-30T00:00:00.000
33400,['A'],2022-12-01T00:00:00.000
35800,['A'],2022-12-02T00:00:00.000
30400,['A'],2022-12-03T00:00:00.000
24600,['A'],2022-12-04T00:00:00.000
20300,['A'],2022-12-05T00:00:00.000
17500,['A'],2022-12-06T00:00:00.000
15900,['A'],2022-12-07T00:00:00.000
14800,['A'],2022-12-08T00:00:00.000
15100,['A'],2022-12-09T00:00:00.000
18500,['A'],2022-12-10T00:00:00.000
25400,['A'],2022-12-11T00:00:00.000
26600,['A'],2022-12-12T00:00:00.000
24500,['A'],2022-12-13T00:00:00.000
22100,['A'],2022-12-14T00:00:00.000
19900,['A'],2022-12-15T00:00:00.000
17700,['A'],2022-12-16T00:00:00.000
16200,['A'],2022-12-17T00:00:00.000
14900,['A'],2022-12-18T00:00:00.000
14000,['A'],2022-12-19T00:00:00.000
13500,['A'],2022-12-20T00:00:00.000
13600,['A'],2022-12-21T00:00:00.000
16400,['A'],2022-12-22T00:00:00.000
17300,['A'],2022-12-23T00:00:00.000
17400,['A'],2022-12-24T00:00:00.000
24500,['A'],2022-12-25T00:00:00.000
37600,['A'],2022-12-26T00:00:00.000
54600,['A'],2022-12-27T00:00:00.000
80900,['A'],2022-12-28T00:00:00.000
94800,['A'],2022-12-29T00:00:00.000
92800,['A'],2022-12-30T00:00:00.000
87800,['A'],2022-12-31T00:00:00.000
86500,['A'],2023-01-01T00:00:00.000
79000,['A'],2023-01-02T00:00:00.000
69300,['A'],2023-01-03T00:00:00.000
62900,['A'],2023-01-04T00:00:00.000
57900,['A'],2023-01-05T00:00:00.000
55200,['A'],2023-01-06T00:00:00.000
55300,['A'],2023-01-07T00:00:00.000
55400,['A'],2023-01-08T00:00:00.000
55900,['A'],2023-01-09T00:00:00.000
56000,['A'],2023-01-10T00:00:00.000
50600,['A'],2023-01-11T00:00:00.000
47600,['A'],2023-01-12T00:00:00.000
47100,['A'],2023-01-13T00:00:00.000
43800,['A'],2023-01-14T00:00:00.000
41900,['A'],2023-01-15T00:00:00.000
45200,['A'],2023-01-16T00:00:00.000
47500,['A'],2023-01-17T00:00:00.000
43000,['A'],2023-01-18T00:00:00.000
39900,['A'],2023-01-19T00:00:00.000
36200,['A'],2023-01-20T00:00:00.000
30900,['A'],2023-01-21T00:00:00.000
27600,['A'],2023-01-22T00:00:00.000
25000,['A'],2023-01-23T00:00:00.000
22600,['A'],2023-01-24T00:00:00.000
20300,['A'],2023-01-25T00:00:00.000
19000,['A'],2023-01-26T00:00:00.000
18300,['A'],2023-01-27T00:00:00.000
17900,['A'],2023-01-28T00:00:00.000
17800,['A'],2023-01-29T00:00:00.000
17600,['A'],2023-01-30T00:00:00.000
16700,['A'],2023-01-31T00:00:00.000
16100,['A'],2023-02-01T00:00:00.000
15500,['A'],2023-02-02T00:00:00.000
14900,['A'],2023-02-03T00:00:00.000
14400,['A'],2023-02-04T00:00:00.000
14700,['A'],2023-02-05T00:00:00.000
15900,['A'],2023-02-06T00:00:00.000
17500,['A'],2023-02-07T00:00:00.000
18300,['A'],2023-02-08T00:00:00.000
19300,['A'],2023-02-09T00:00:00.000
18600,['A'],2023-02-10T00:00:00.000
17800,['A'],2023-02-11T00:00:00.000
16900,['A'],2023-02-12T00:00:00.000
16200,['A'],2023-02-13T00:00:00.000
16200,['A'],2023-02-14T00:00:00.000
16700,['A'],2023-02-15T00:00:00.000
16400,['A'],2023-02-16T00:00:00.000
16100,['A'],2023-02-17T00:00:00.000
15600,['A'],2023-02-18T00:00:00.000
15100,['A'],2023-02-19T00:00:00.000
14500,['A'],2023-02-20T00:00:00.000
14100,['A'],2023-02-21T00:00:00.000
15000,['A'],2023-02-22T00:00:00.000
17000,['A'],2023-02-23T00:00:00.000
17800,['A'],2023-02-24T00:00:00.000
16700,['A'],2023-02-25T00:00:00.000
16100,['A'],2023-02-26T00:00:00.000
18000,['A'],2023-02-27T00:00:00.000
19500,['A'],2023-02-28T00:00:00.000
21700,['A'],2023-03-01T00:00:00.000
21800,['A'],2023-03-02T00:00:00.000
21000,['A'],2023-03-03T00:00:00.000
21300,['A'],2023-03-04T00:00:00.000
23000,['A'],2023-03-05T00:00:00.000
22800,['A'],2023-03-06T00:00:00.000
22000,['A'],2023-03-07T00:00:00.000
21200,['A'],2023-03-08T00:00:00.000
20700,['A'],2023-03-09T00:00:00.000
23100,['A'],2023-03-10T00:00:00.000
26500,['A'],2023-03-11T00:00:00.000
26400,['A'],2023-03-12T00:00:00.000
28000,['A'],2023-03-13T00:00:00.000
41500,['A'],2023-03-14T00:00:00.000
46200,['A'],2023-03-15T00:00:00.000
38600,['A'],2023-03-16T00:00:00.000
32300,['A'],2023-03-17T00:00:00.000
28600,['A'],2023-03-18T00:00:00.000
26500,['A'],2023-03-19T00:00:00.000
25800,['A'],2023-03-20T00:00:00.000
27500,['A'],2023-03-21T00:00:00.000
27200,['A'],2023-03-22T00:00:00.000
25200,['A'],2023-03-23T00:00:00.000
25500,['A'],2023-03-24T00:00:00.000
28400,['A'],2023-03-25T00:00:00.000
29900,['A'],2023-03-26T00:00:00.000
29300,['A'],2023-03-27T00:00:00.000
28300,['A'],2023-03-28T00:00:00.000
30100,['A'],2023-03-29T00:00:00.000
29800,['A'],2023-03-30T00:00:00.000
28100,['A'],2023-03-31T00:00:00.000
28900,['A'],2023-04-01T00:00:00.000
37500,['A'],2023-04-02T00:00:00.000
43200,['A'],2023-04-03T00:00:00.000
42400,['A'],2023-04-04T00:00:00.000
39700,['A'],2023-04-05T00:00:00.000
36800,['A'],2023-04-06T00:00:00.000
40400,['A'],2023-04-07T00:00:00.000
47300,['A'],2023-04-08T00:00:00.000
46500,['A'],2023-04-09T00:00:00.000
47800,['A'],2023-04-10T00:00:00.000
62700,['A'],2023-04-11T00:00:00.000
73200,['A'],2023-04-12T00:00:00.000
70400,['A'],2023-04-13T00:00:00.000
59100,['A'],2023-04-14T00:00:00.000
49500,['A'],2023-04-15T00:00:00.000
42400,['A'],2023-04-16T00:00:00.000
38100,['A'],2023-04-17T00:00:00.000
37100,['A'],2023-04-18T00:00:00.000
36400,['A'],2023-04-19T00:00:00.000
38000,['A'],2023-04-20T00:00:00.000
40600,['A'],2023-04-21T00:00:00.000
45300,['A'],2023-04-22T00:00:00.000
48600,['A'],2023-04-23T00:00:00.000
50900,['A'],2023-04-24T00:00:00.000
52800,['A'],2023-04-25T00:00:00.000
50300,['A'],2023-04-26T00:00:00.000
46000,['A'],2023-04-27T00:00:00.000
43600,['A'],2023-04-28T00:00:00.000
43100,['A'],2023-04-29T00:00:00.000
43400,['A'],2023-04-30T00:00:00.000
42800,['A'],2023-05-01T00:00:00.000
39400,['A'],2023-05-02T00:00:00.000
35500,['A'],2023-05-03T00:00:00.000
31700,['A'],2023-05-04T00:00:00.000
30600,['A'],2023-05-05T00:00:00.000
30000,['A'],2023-05-06T00:00:00.000
29000,['A'],2023-05-07T00:00:00.000
28800,['A'],2023-05-08T00:00:00.000
29000,['A'],2023-05-09T00:00:00.000
28000,['A'],2023-05-10T00:00:00.000
27000,['A'],2023-05-11T00:00:00.000
26300,['A'],2023-05-12T00:00:00.000
26200,['A'],2023-05-13T00:00:00.000
26500,['A'],2023-05-14T00:00:00.000
27400,['A'],2023-05-15T00:00:00.000
27800,['A'],2023-05-16T00:00:00.000
26600,['A'],2023-05-17T00:00:00.000
25400,['A'],2023-05-18T00:00:00.000
24600,['A'],2023-05-19T00:00:00.000
23100,['A'],2023-05-20T00:00:00.000
21800,['A'],2023-05-21T00:00:00.000
20600,['A'],2023-05-22T00:00:00.000
20100,['A'],2023-05-23T00:00:00.000
18700,['A'],2023-05-24T00:00:00.000
17400,['A'],2023-05-25T00:00:00.000
16400,['A'],2023-05-26T00:00:00.000
15900,['A'],2023-05-27T00:00:00.000
15600,['A'],2023-05-28T00:00:00.000
15200,['A'],2023-05-29T00:00:00.000
14400,['A'],2023-05-30T00:00:00.000
14000,['A'],2023-05-31T00:00:00.000
13600,['A'],2023-06-01T00:00:00.000
13300,['A'],2023-06-02T00:00:00.000
13100,['A'],2023-06-03T00:00:00.000
12800,['A'],2023-06-04T00:00:00.000
12800,['A'],2023-06-05T00:00:00.000
12600,['A'],2023-06-06T00:00:00.000
12400,['A'],2023-06-07T00:00:00.000
12200,['A'],2023-06-08T00:00:00.000
11700,['A'],2023-06-09T00:00:00.000
11700,['A'],2023-06-10T00:00:00.000
11800,['A'],2023-06-11T00:00:00.000
11700,['A'],2023-06-12T00:00:00.000
11400,['A'],2023-06-13T00:00:00.000
11100,['A'],2023-06-14T00:00:00.000
10500,['A'],2023-06-15T00:00:00.000
10500,['A'],2023-06-16T00:00:00.000
10200,['A'],2023-06-17T00:00:00.000
10100,['A'],2023-06-18T00:00:00.000
9930,['A'],2023-06-19T00:00:00.000
10000,['A'],2023-06-20T00:00:00.000
10100,['A'],2023-06-21T00:00:00.000
9620,['A'],2023-06-22T00:00:00.000
9350,['A'],2023-06-23T00:00:00.000
9460,['A'],2023-06-24T00:00:00.000
9180,['A'],2023-06-25T00:00:00.000
9060,['A'],2023-06-26T00:00:00.000
9020,['A'],2023-06-27T00:00:00.000
9040,['A'],2023-06-28T00:00:00.000
8880,['A'],2023-06-29T00:00:00.000
8680,['A'],2023-06-30T00:00:00.000
8550,['A'],2023-07-01T00:00:00.000
8390,['A'],2023-07-02T00:00:00.000
8330,['A'],2023-07-03T00:00:00.000
8210,['A'],2023-07-04T00:00:00.000
8130,['A'],2023-07-05T00:00:00.000
8030,['A'],2023-07-06T00:00:00.000
7880,['A'],2023-07-07T00:00:00.000
7860,['A'],2023-07-08T00:00:00.000
7940,['A'],2023-07-09T00:00:00.000
8010,['A'],2023-07-10T00:00:00.000
8010,['A'],2023-07-11T00:00:00.000
7920,['A'],2023-07-12T00:00:00.000
7850,['A'],2023-07-13T00:00:00.000
7790,['A'],2023-07-14T00:00:00.000
7660,['A'],2023-07-15T00:00:00.000
7380,['A'],2023-07-16T00:00:00.000
6960,['A'],2023-07-17T00:00:00.000
6810,['A'],2023-07-18T00:00:00.000
6780,['A'],2023-07-19T00:00:00.000
6840,['A'],2023-07-20T00:00:00.000
6770,['A'],2023-07-21T00:00:00.000
6860,['A'],2023-07-22T00:00:00.000
6590,['A'],2023-07-23T00:00:00.000
6440,['A'],2023-07-24T00:00:00.000
6510,['A'],2023-07-25T00:00:00.000
6490,['A'],2023-07-26T00:00:00.000
6520,['A'],2023-07-27T00:00:00.000
6600,['A'],2023-07-28T00:00:00.000
6430,['A'],2023-07-29T00:00:00.000
6470,['A'],2023-07-30T00:00:00.000
6520,['A'],2023-07-31T00:00:00.000
6540,['A'],2023-08-01T00:00:00.000
6470,['A'],2023-08-02T00:00:00.000
6230,['A'],2023-08-03T00:00:00.000
6350,['A'],2023-08-04T00:00:00.000
6340,['A'],2023-08-05T00:00:00.000
6610,['A'],2023-08-06T00:00:00.000
6860,['A'],2023-08-07T00:00:00.000
6770,['A'],2023-08-08T00:00:00.000
6770,['A'],2023-08-09T00:00:00.000
6600,['A'],2023-08-10T00:00:00.000
6540,['A'],2023-08-11T00:00:00.000
6630,['A'],2023-08-12T00:00:00.000
6610,['A'],2023-08-13T00:00:00.000
6800,['A'],2023-08-14T00:00:00.000
6740,['A'],2023-08-15T00:00:00.000
6630,['A'],2023-08-16T00:00:00.000
6490,['A'],2023-08-17T00:00:00.000
6330,['A'],2023-08-18T00:00:00.000
6290,['A'],2023-08-19T00:00:00.000
6110,['A'],2023-08-20T00:00:00.000
6090,['A'],2023-08-21T00:00:00.000
6140,['A'],2023-08-22T00:00:00.000
6150,['A'],2023-08-23T00:00:00.000
6180,['A'],2023-08-24T00:00:00.000
6320,['A'],2023-08-25T00:00:00.000
6450,['A'],2023-08-26T00:00:00.000
6690,['A'],2023-08-27T00:00:00.000
6680,['A'],2023-08-28T00:00:00.000
6970,['A'],2023-08-29T00:00:00.000
7010,['A'],2023-08-30T00:00:00.000
7150,['A'],2023-08-31T00:00:00.000
7990,['A'],2023-09-01T00:00:00.000
7690,['A'],2023-09-02T00:00:00.000
7260,['A'],2023-09-03T00:00:00.000
6730,['A'],2023-09-04T00:00:00.000
6900,['A'],2023-09-05T00:00:00.000
6760,['A'],2023-09-06T00:00:00.000
6730,['A'],2023-09-07T00:00:00.000
6500,['A'],2023-09-08T00:00:00.000
6550,['A'],2023-09-09T00:00:00.000
6430,['A'],2023-09-10T00:00:00.000
6320,['A'],2023-09-11T00:00:00.000
6450,['A'],2023-09-12T00:00:00.000
6050,['A'],2023-09-13T00:00:00.000
6000,['A'],2023-09-14T00:00:00.000
6120,['A'],2023-09-15T00:00:00.000
6000,['A'],2023-09-16T00:00:00.000
5860,['A'],2023-09-17T00:00:00.000
5830,['A'],2023-09-18T00:00:00.000
5850,['A'],2023-09-19T00:00:00.000
5800,['A'],2023-09-20T00:00:00.000
5840,['A'],2023-09-21T00:00:00.000
5960,['A'],2023-09-22T00:00:00.000
6080,['A'],2023-09-23T00:00:00.000
6420,['A'],2023-09-24T00:00:00.000
6920,['A'],2023-09-25T00:00:00.000
7550,['A'],2023-09-26T00:00:00.000
7740,['A'],2023-09-27T00:00:00.000
